model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 Scirocco,2017,Manual,30186,Petrol,150,52.3,1.4,14500
 Scirocco,2016,Manual,22600,Diesel,30,53.3,2,15990
 Scirocco,2018,Semi-Auto,15094,Petrol,145,34.9,2,22762
 Scirocco,2017,Semi-Auto,14151,Diesel,145,53.3,2,17120
 Scirocco,2016,Manual,26500,Petrol,125,52.3,1.4,13302
 Scirocco,2017,Semi-Auto,29931,Petrol,160,44.1,2,15990
 Scirocco,2017,Semi-Auto,50405,Diesel,30,57.6,2,13791
 Scirocco,2016,Semi-Auto,16688,Petrol,0,65.7,2,13490
 Scirocco,2017,Manual,18688,Petrol,150,52.3,1.4,13990
 Scirocco,2016,Manual,23649,Diesel,20,55.4,2,15290
 Scirocco,2017,Semi-Auto,18673,Petrol,145,34.9,2,20550
 Scirocco,2015,Manual,46000,Diesel,30,53.3,2,12995
 Scirocco,2018,Manual,27885,Petrol,145,47.1,2,16725
 Scirocco,2017,Manual,44081,Petrol,145,47.1,2,14075
 Scirocco,2015,Semi-Auto,36500,Diesel,30,57.6,2,12995
 Scirocco,2017,Manual,22430,Petrol,145,47.1,2,15495
 Scirocco,2017,Manual,25018,Petrol,145,47.1,2,16291
 Scirocco,2015,Manual,33145,Diesel,20,55.4,2,14495
 Scirocco,2015,Manual,20076,Diesel,20,55.4,2,14591
 Scirocco,2013,Semi-Auto,107000,Diesel,125,57.6,2,7295
 Scirocco,2016,Manual,18092,Petrol,150,47.1,2,16499
 Scirocco,2017,Manual,25150,Diesel,145,64.2,2,17999
 Scirocco,2008,Manual,82156,Petrol,260,37.2,2,5000
 Scirocco,2016,Manual,14772,Petrol,125,52.3,1.4,13268
 Scirocco,2015,Manual,51144,Diesel,20,55.4,2,10975
 Scirocco,2017,Automatic,33103,Diesel,145,53.3,2,16500
 Scirocco,2017,Manual,34217,Diesel,145,53.3,2,14728
 Scirocco,2015,Automatic,47313,Diesel,30,57.6,2,12500
 Scirocco,2016,Manual,36000,Diesel,20,55.4,2,13490
 Scirocco,2016,Manual,16000,Petrol,145,47.1,2,12990
 Scirocco,2013,Manual,47000,Petrol,160,44.1,1.4,7990
 Scirocco,2015,Manual,50000,Petrol,300,34.9,2,14990
 Scirocco,2012,Manual,77000,Petrol,160,44.1,1.4,6490
 Scirocco,2010,Manual,61000,Diesel,145,55.4,2,6990
 Scirocco,2017,Automatic,18682,Diesel,145,57.6,2,15117
 Scirocco,2013,Manual,67547,Petrol,160,44.1,1.4,7599
 Scirocco,2016,Manual,22687,Diesel,20,55.4,2,15199
 Scirocco,2017,Manual,15586,Petrol,145,52.3,1.4,13999
 Scirocco,2010,Manual,59361,Petrol,235,37.2,2,7428
 Scirocco,2015,Automatic,36213,Diesel,125,53.3,2,14255
 Scirocco,2016,Automatic,23041,Diesel,125,53.3,2,13399
 Scirocco,2015,Manual,47010,Diesel,20,55.4,2,10999
 Scirocco,2016,Manual,96000,Diesel,20,55.4,2,9491
 Scirocco,2016,Manual,17141,Diesel,20,55.4,2,15940
 Scirocco,2017,Manual,19759,Petrol,145,37.2,1.4,11997
 Scirocco,2016,Manual,25624,Diesel,20,55.4,2,14966
 Scirocco,2015,Manual,38442,Diesel,20,55.4,2,11699
 Scirocco,2016,Manual,35692,Diesel,20,55.4,2,12990
 Scirocco,2017,Automatic,22989,Petrol,160,44.1,2,14736
 Scirocco,2014,Manual,48775,Petrol,125,37.2,1.4,7499
 Scirocco,2016,Manual,28000,Petrol,150,47.1,2,13993
 Scirocco,2016,Manual,32546,Petrol,150,47.1,2,13700
 Scirocco,2016,Manual,15477,Diesel,145,47.1,2,12999
 Scirocco,2017,Manual,45245,Diesel,20,67.3,2,14400
 Scirocco,2016,Automatic,23420,Diesel,30,62.8,2,15300
 Scirocco,2017,Manual,35831,Petrol,150,37.2,1.4,11900
 Scirocco,2016,Manual,34995,Petrol,125,52.3,1.4,12200
 Scirocco,2017,Semi-Auto,10419,Diesel,30,57.6,2,16400
 Scirocco,2017,Manual,45193,Diesel,150,55.4,2,14000
 Scirocco,2017,Manual,11204,Petrol,150,52.3,1.4,13800
 Scirocco,2017,Automatic,26435,Diesel,145,57.6,2,16300
 Scirocco,2015,Manual,48387,Diesel,30,53.3,2,14000
 Scirocco,2015,Manual,42579,Diesel,20,55.4,2,12000
 Scirocco,2015,Manual,49853,Diesel,20,55.4,2,11000
 Scirocco,2017,Manual,12377,Diesel,145,53.3,2,17000
 Scirocco,2017,Automatic,34203,Diesel,145,62.8,2,17000
 Scirocco,2016,Manual,38287,Petrol,125,52.3,1.4,13500
 Scirocco,2016,Automatic,41284,Diesel,30,57.6,2,15000
 Scirocco,2017,Manual,33514,Petrol,305,34.9,2,18000
 Scirocco,2016,Manual,35026,Diesel,20,67.3,2,14800
 Scirocco,2010,Manual,90000,Diesel,145,50.4,2,6500
 Scirocco,2017,Automatic,16558,Petrol,160,44.1,2,17695
 Scirocco,2015,Manual,48870,Diesel,20,55.4,2,10999
 Scirocco,2011,Manual,83770,Petrol,235,37.2,2,7199
 Scirocco,2011,Manual,51206,Petrol,235,37.2,2,8699
 Scirocco,2017,Manual,22575,Petrol,145,47.1,2,16250
 Scirocco,2017,Automatic,16614,Petrol,145,44.1,2,14999
 Scirocco,2016,Manual,37433,Petrol,145,46.3,2,13499
 Scirocco,2015,Automatic,116520,Diesel,30,57.6,2,9795
 Scirocco,2017,Automatic,15211,Diesel,145,57.6,2,17390
 Scirocco,2015,Automatic,40022,Diesel,30,57.6,2,14450
 Scirocco,2016,Automatic,20321,Petrol,165,44.1,2,15490
 Scirocco,2012,Manual,68580,Petrol,235,37.2,2,8990
 Scirocco,2016,Automatic,28722,Petrol,160,44.1,2,13999
 Scirocco,2016,Manual,35980,Petrol,125,52.3,1.4,9975
 Scirocco,2016,Manual,60517,Diesel,20,55.4,2,12799
 Scirocco,2015,Manual,27148,Diesel,30,53.3,2,12799
 Scirocco,2009,Manual,35937,Petrol,260,37.2,2,7990
 Scirocco,2015,Manual,90000,Diesel,30,53.3,2,9475
 Scirocco,2017,Manual,10131,Petrol,145,47.1,2,15299
 Scirocco,2014,Manual,70000,Diesel,20,55.4,2,9975
 Scirocco,2009,Manual,80000,Petrol,260,37.2,2,6275
 Scirocco,2011,Manual,80000,Diesel,30,62.8,2,6975
 Scirocco,2012,Manual,75000,Diesel,145,53.3,2,8475
 Scirocco,2016,Automatic,20423,Diesel,30,57.6,2,12999
 Scirocco,2017,Automatic,23469,Petrol,145,44.1,2,17649
 Scirocco,2009,Automatic,112000,Petrol,265,37.2,2,5995
 Scirocco,2013,Manual,66000,Diesel,30,62.8,2,9495
 Scirocco,2014,Manual,44034,Diesel,30,62.8,2,10399
 Scirocco,2015,Manual,122150,Diesel,20,55.4,2,8000
 Scirocco,2011,Semi-Auto,120000,Diesel,125,57.6,2,5995
 Scirocco,2018,Manual,10416,Diesel,145,55.4,2,19500
 Scirocco,2016,Manual,25832,Diesel,20,55.4,2,13750
 Scirocco,2016,Manual,38452,Diesel,20,67.3,2,13690
 Scirocco,2009,Manual,79800,Petrol,260,37.2,2,5999
 Scirocco,2016,Automatic,28902,Diesel,125,53.3,2,13800
 Scirocco,2014,Manual,54239,Diesel,30,62.8,2,10500
 Scirocco,2018,Manual,27995,Petrol,145,47.1,2,15000
 Scirocco,2017,Automatic,13695,Petrol,145,44.1,2,15900
 Scirocco,2014,Manual,46806,Diesel,30,62.8,2,10000
 Scirocco,2015,Automatic,17129,Diesel,30,57.6,2,12995
 Scirocco,2016,Manual,22000,Petrol,150,47.1,2,11750
 Beetle,2016,Manual,20991,Petrol,125,51.4,1.2,13000
 Beetle,2016,Manual,23500,Diesel,30,61.4,2,12500
 Beetle,2015,Manual,32800,Petrol,150,47.9,1.2,10950
 Beetle,2015,Manual,50000,Diesel,30,61.4,2,10995
 Beetle,2013,Manual,52750,Diesel,125,57.6,2,7691
 Beetle,2015,Manual,25917,Petrol,205,42.8,1.4,10995
 Beetle,2015,Manual,31000,Diesel,30,65.7,1.6,8950
 Beetle,2016,Manual,21930,Petrol,125,51.4,1.2,10941
 Beetle,2014,Manual,43740,Petrol,200,42.8,1.4,7695
 Beetle,2014,Manual,64147,Diesel,125,57.6,2,9495
 Beetle,2013,Manual,51780,Petrol,150,47.9,1.2,7750
 Beetle,2015,Manual,5118,Petrol,125,51.4,1.2,11695
 Beetle,2013,Manual,16969,Petrol,235,37.2,2,10999
 Beetle,2014,Manual,33391,Diesel,30,65.7,1.6,7930
 Beetle,2014,Manual,36262,Petrol,150,47.9,1.2,9965
 Beetle,2014,Semi-Auto,17162,Diesel,160,50.4,2,14990
 Beetle,2018,Manual,24104,Petrol,150,53.3,1.2,13500
 Beetle,2016,Manual,19039,Petrol,145,48.7,1.4,11990
 Beetle,2017,Manual,22781,Petrol,145,50.4,1.4,13990
 Beetle,2016,Semi-Auto,13771,Petrol,125,53.3,1.2,12995
 Beetle,2017,Manual,14757,Diesel,30,62.8,2,14995
 Beetle,2016,Semi-Auto,41000,Diesel,30,64.2,2,10444
 Beetle,2014,Manual,73686,Petrol,145,47.9,1.2,5997
 Beetle,2015,Manual,39584,Petrol,200,42.8,1.4,9430
 Beetle,2017,Manual,30456,Diesel,150,67.3,2,13981
 Beetle,2016,Manual,35916,Petrol,150,47.1,1.4,14991
 Beetle,2014,Manual,30323,Diesel,150,55.4,2,12751
 Beetle,2014,Manual,40830,Petrol,235,38.7,2,10700
 Beetle,2016,Manual,18600,Petrol,125,51.4,1.2,11462
 Beetle,2016,Manual,65318,Diesel,20,65.7,2,8690
 Beetle,2015,Manual,55239,Petrol,145,47.9,1.2,7795
 Beetle,2014,Manual,11000,Diesel,30,65.7,1.6,11495
 Beetle,2014,Manual,29699,Diesel,125,57.6,2,7999
 Beetle,2017,Manual,30446,Petrol,145,53.3,1.2,12240
 Beetle,2016,Manual,35345,Diesel,30,61.4,2,10990
 Beetle,2016,Manual,38540,Diesel,30,61.4,2,10490
 Beetle,2016,Manual,18442,Diesel,30,67.3,2,12000
 Beetle,2017,Manual,27321,Petrol,145,53.3,1.2,11995
 Beetle,2018,Manual,40551,Petrol,145,51.4,1.2,14490
 Beetle,2014,Manual,61917,Petrol,165,46.3,1.2,10000
 Beetle,2018,Manual,15490,Petrol,145,51.4,1.2,16995
 Beetle,2015,Manual,35212,Diesel,30,65.7,1.6,8995
 Beetle,2013,Manual,34803,Petrol,205,41.5,1.4,13189
 Beetle,2016,Manual,39625,Petrol,145,48.7,1.4,10990
 Beetle,2016,Semi-Auto,44533,Petrol,200,42.2,2,14490
 Beetle,2016,Manual,23991,Petrol,160,43.5,2,13990
 Beetle,2014,Semi-Auto,41587,Petrol,260,37.2,2,10410
 Beetle,2016,Automatic,15443,Petrol,125,53.3,1.2,12000
 Beetle,2017,Semi-Auto,9984,Petrol,150,55.4,1.2,14491
 Beetle,2015,Semi-Auto,37843,Diesel,125,58.9,2,10495
 Beetle,2016,Manual,22857,Diesel,30,61.4,2,13700
 Beetle,2001,Manual,110000,Petrol,200,49.6,1.6,1295
 Beetle,2015,Manual,38000,Petrol,125,51.4,1.2,9299
 Beetle,2006,Manual,117000,Diesel,150,50.4,1.9,3195
 Beetle,2015,Manual,26196,Petrol,205,42.8,1.4,11000
 Beetle,2012,Manual,15000,Petrol,235,37.2,2,8699
 Beetle,2014,Manual,55457,Diesel,30,65.7,1.6,7490
 Beetle,2018,Manual,9647,Petrol,145,50.4,1.4,14600
 Beetle,2007,Manual,89000,Petrol,265,36.7,1.6,2295
 Beetle,2014,Manual,37864,Petrol,145,47.9,1.2,8311
 Beetle,2005,Manual,93839,Petrol,260,40.9,1.6,1495
 Beetle,2014,Manual,31872,Diesel,30,65.7,1.6,7695
 Beetle,2013,Manual,38333,Petrol,235,37.2,2,10400
 Beetle,2017,Manual,17859,Petrol,125,53.3,0,13800
 Beetle,2015,Manual,21867,Petrol,125,51.4,1.2,9689
 Beetle,2013,Manual,61410,Diesel,125,57.6,2,7299
 Beetle,2015,Manual,37944,Diesel,145,55.4,2,11000
 Beetle,2014,Automatic,26228,Petrol,145,47.9,1.2,9280
 Beetle,2006,Manual,103875,Petrol,260,36.7,1.6,1799
 Beetle,2003,Manual,87000,Petrol,260,40.9,1.6,1300
 Beetle,2015,Manual,49197,Diesel,30,61.4,2,8995
 Beetle,2016,Manual,11500,Petrol,125,51.4,1.2,11990
 Beetle,2007,Manual,40000,Petrol,265,36.2,1.6,3850
 Beetle,2016,Automatic,43268,Diesel,125,58.9,2,13480
 Beetle,2001,Automatic,1,Petrol,325,29.7,2,899
 Beetle,2006,Manual,78356,Petrol,325,32.1,2,2695
 Beetle,2007,Manual,103500,Petrol,260,36.7,1.6,2395
 Beetle,2016,Manual,50139,Petrol,150,48.7,1.4,13790
 Beetle,2016,Manual,14382,Petrol,165,43.5,2,14980
 Beetle,2001,Manual,47729,Petrol,330,32.5,2,2490
 Beetle,2015,Manual,48000,Petrol,140,48.7,1.4,8990
 Beetle,2014,Manual,44000,Petrol,145,47.9,1.2,7995
 Beetle,2009,Manual,69000,Petrol,265,36.2,1.6,5990
 Caddy Maxi Life,2019,Automatic,13191,Diesel,145,44.1,2,19000
 Caddy Maxi Life,2019,Automatic,12240,Diesel,145,44.1,2,18250
 Caddy Maxi Life,2019,Automatic,13891,Diesel,145,44.1,2,18250
 Caddy Maxi Life,2019,Automatic,1000,Diesel,145,46.3,2,20000
 Caddy Maxi Life,2019,Automatic,13106,Diesel,145,44.1,2,19000
 Caddy Maxi Life,2019,Automatic,12174,Diesel,145,44.1,2,19000
 Caddy Maxi Life,2014,Manual,56716,Diesel,200,48.7,1.6,9498
 Caddy Maxi Life,2019,Manual,2285,Diesel,145,57.7,2,21750
 Caddy Maxi Life,2018,Semi-Auto,3961,Diesel,145,56.5,2,20990
 Caddy Maxi Life,2018,Manual,6200,Diesel,145,57.7,2,18990
 Caddy Maxi Life,2019,Manual,2759,Diesel,145,57.7,2,19999
 Caddy Maxi Life,2019,Semi-Auto,3818,Diesel,145,46.3,2,19999
 Caddy Maxi Life,2018,Manual,52890,Diesel,145,58.9,2,13498
 Caddy Maxi Life,2017,Semi-Auto,36000,Diesel,145,54.3,2,19700
 Caddy Maxi Life,2019,Semi-Auto,1374,Diesel,145,46.3,2,24295
 Caddy Maxi Life,2019,Manual,3349,Diesel,145,57.7,2,19499
 Caddy Maxi Life,2016,Semi-Auto,20625,Diesel,145,54.3,2,16495
 Caddy Maxi Life,2019,Manual,1201,Diesel,145,49.6,2,18990
 Caddy Maxi Life,2020,Semi-Auto,2134,Diesel,150,46.3,2,21995
 Caddy Maxi Life,2019,Semi-Auto,11392,Diesel,150,44.1,2,19995
 Caddy Maxi Life,2019,Semi-Auto,13309,Diesel,150,58.9,2,18990
 Caddy Maxi Life,2020,Semi-Auto,1000,Diesel,145,46.3,2,20990
 Caddy Maxi Life,2019,Semi-Auto,13857,Diesel,145,54.3,2,18490
 Caddy Maxi Life,2020,Semi-Auto,2000,Diesel,145,46.3,2,19995
 Caddy Maxi Life,2017,Manual,25810,Diesel,125,58.9,2,15995
 Caddy Maxi Life,2019,Semi-Auto,1581,Diesel,145,46.3,2,22788
 Caddy Maxi Life,2020,Semi-Auto,2000,Diesel,145,46.3,2,23990
 Caddy Maxi Life,2019,Semi-Auto,10000,Diesel,150,46.3,2,20950
 Caddy Maxi Life,2018,Semi-Auto,3861,Diesel,145,56.5,2,17450
 Caddy Maxi Life,2020,Semi-Auto,5000,Diesel,145,46.3,2,23995
 Caddy Maxi Life,2020,Semi-Auto,5000,Diesel,145,46.3,2,25995
 Caddy Maxi Life,2019,Semi-Auto,11971,Diesel,150,54.3,2,19495
 Caddy Maxi Life,2019,Semi-Auto,8481,Diesel,150,54.3,2,19995
 Caddy Maxi Life,2018,Manual,9626,Diesel,145,55.4,2,17499
 Caddy Maxi Life,2016,Semi-Auto,9186,Diesel,145,54.3,2,16450
 Caddy Maxi Life,2019,Semi-Auto,10194,Diesel,150,44.1,2,18695
 Caddy Maxi Life,2019,Semi-Auto,13507,Diesel,150,54.3,2,18495
 Caddy Maxi Life,2019,Manual,1798,Petrol,150,39.8,1,18990
 Caddy Maxi Life,2019,Semi-Auto,11900,Diesel,145,58.9,2,18990
 Caddy Maxi Life,2019,Semi-Auto,9277,Diesel,145,54.3,2,18795
 Caddy Maxi Life,2019,Semi-Auto,9793,Diesel,145,58.9,2,20994
 Caddy Maxi Life,2019,Semi-Auto,12961,Diesel,150,54.3,2,19795
 Caddy Maxi Life,2019,Semi-Auto,11744,Diesel,150,54.3,2,19795
 Caddy Maxi Life,2017,Semi-Auto,32110,Diesel,145,54.3,2,16994
 Caddy Maxi Life,2019,Semi-Auto,14056,Diesel,145,44.1,2,19995
 Caddy Maxi Life,2019,Semi-Auto,13349,Diesel,145,46.3,2,18999
 Caddy Maxi Life,2019,Manual,6693,Diesel,145,50.4,2,19499
 Caddy Maxi Life,2019,Automatic,100,Diesel,145,46.3,2,21999
 Caddy Maxi Life,2019,Automatic,4525,Diesel,145,46.3,2,18991
 Caddy Maxi Life,2014,Manual,30393,Diesel,205,48.7,1.6,11995
 Caddy Maxi Life,2020,Automatic,89,Diesel,145,46.3,2,22490
 Caddy Maxi Life,2019,Automatic,13411,Diesel,145,44.1,2,18450
 Caddy Maxi Life,2019,Automatic,11650,Diesel,145,44.1,2,18450
 Caddy Maxi Life,2018,Automatic,40604,Diesel,145,56.5,2,14991
 Caddy Maxi Life,2018,Manual,1959,Diesel,150,57.7,2,16991
 Caddy Maxi Life,2019,Automatic,63,Diesel,150,46.3,2,18991
 Caddy Maxi Life,2019,Automatic,13194,Diesel,145,44.1,2,19490
 Caddy Maxi Life,2018,Automatic,4571,Petrol,145,47.1,1.4,18000
 Caddy Maxi Life,2017,Manual,39680,Diesel,125,58.9,2,13950
 Caravelle,2020,Automatic,1001,Diesel,145,33.6,2,47000
 Caravelle,2019,Automatic,8500,Diesel,145,33.6,2,40980
 Caravelle,2019,Semi-Auto,2198,Diesel,145,47.1,2,40999
 Caravelle,2014,Automatic,72000,Diesel,325,34.9,2,23950
 Caravelle,2019,Semi-Auto,6565,Diesel,145,33.6,2,39995
 Caravelle,2019,Semi-Auto,2544,Diesel,145,32.8,2,42900
 Caravelle,2019,Semi-Auto,3365,Diesel,145,29.4,2,52999
 Caravelle,2019,Automatic,50,Diesel,145,32.8,2,40999
 Caravelle,2019,Semi-Auto,9221,Diesel,145,33.6,2,39999
 Caravelle,2019,Semi-Auto,3544,Diesel,145,32.8,2,39950
 Caravelle,2019,Semi-Auto,6280,Diesel,145,33.6,2,46795
 Caravelle,2020,Semi-Auto,2000,Diesel,150,33.6,2,43495
 Caravelle,2013,Automatic,80639,Diesel,325,35.8,2,15990
 Caravelle,2019,Semi-Auto,9893,Diesel,145,32.8,2,43194
 Caravelle,2019,Automatic,11441,Diesel,145,33.6,2,39888
 Caravelle,2019,Semi-Auto,7801,Diesel,150,32.8,2,47994
 Caravelle,2020,Semi-Auto,1000,Diesel,145,34,2,50395
 Caravelle,2019,Automatic,6900,Diesel,145,33.6,2,42495
 Caravelle,2019,Automatic,11441,Diesel,145,33.6,2,33495
 Caravelle,2019,Semi-Auto,12815,Diesel,145,33.6,2,33995
 Caravelle,2019,Semi-Auto,14751,Diesel,145,32.8,2,45990
 Caravelle,2020,Semi-Auto,1500,Diesel,150,33.6,2,45990
 Caravelle,2019,Automatic,4479,Diesel,145,33.6,2,46788
 Caravelle,2019,Automatic,2071,Diesel,145,33.6,2,47988
 Caravelle,2019,Automatic,12152,Diesel,145,44.8,2,43990
 Caravelle,2019,Semi-Auto,10000,Diesel,150,33.6,2,46950
 Caravelle,2019,Automatic,2500,Diesel,145,33.6,2,44450
 Caravelle,2019,Automatic,7583,Diesel,145,32.8,2,39950
 Caravelle,2019,Automatic,2222,Diesel,145,33.6,2,44450
 Caravelle,2019,Automatic,5000,Diesel,145,33.6,2,46050
 Caravelle,2019,Automatic,7000,Diesel,145,33.6,2,46990
 Caravelle,2020,Semi-Auto,5000,Diesel,145,34,2,50995
 Caravelle,2019,Automatic,5000,Diesel,145,32.8,2,44090
 Caravelle,2019,Semi-Auto,3800,Diesel,145,33.6,2,41995
 Caravelle,2019,Semi-Auto,6924,Diesel,145,33.6,2,41495
 Caravelle,2019,Automatic,3800,Diesel,145,33.6,2,44995
 Caravelle,2019,Semi-Auto,12192,Diesel,145,32.8,2,39995
 Caravelle,2019,Semi-Auto,6000,Diesel,145,29.4,2,48995
 Caravelle,2019,Semi-Auto,1099,Diesel,145,32.8,2,35495
 Caravelle,2020,Semi-Auto,1500,Diesel,145,34,2,49995
 Caravelle,2020,Semi-Auto,17,Diesel,145,33.6,2,49980
 Caravelle,2019,Automatic,10,Diesel,145,33.6,2,54995
 Caravelle,2019,Automatic,10500,Diesel,145,33.6,2,56000
 Caravelle,2019,Semi-Auto,8751,Diesel,150,32.8,2,44494
 Caravelle,2020,Semi-Auto,3000,Diesel,150,33.6,2,45995
 Caravelle,2019,Automatic,10,Diesel,145,33.6,2,54995
 Caravelle,2019,Semi-Auto,7034,Diesel,145,29.4,2,48990
 Caravelle,2019,Automatic,4000,Diesel,145,32.8,2,41990
 Caravelle,2020,Semi-Auto,15,Diesel,145,32.8,2,45450
 Caravelle,2019,Semi-Auto,3252,Diesel,145,33.6,2,45490
 Caravelle,2019,Automatic,2850,Diesel,145,32.8,2,39990
 Caravelle,2019,Semi-Auto,452,Diesel,150,33.6,2,46990
 Caravelle,2019,Semi-Auto,8198,Diesel,145,33.6,2,41990
 Caravelle,2019,Semi-Auto,100,Diesel,145,33.6,2,50000
 Caravelle,2020,Semi-Auto,15,Diesel,145,32.8,2,45450
 Caravelle,2019,Automatic,11163,Diesel,145,33.6,2,44500
 Caravelle,2019,Semi-Auto,17600,Diesel,145,33.6,2,55990
 Caravelle,2019,Automatic,10614,Diesel,145,29.4,2,45926
 Caravelle,2019,Semi-Auto,8022,Diesel,145,33.6,2,43000
 Caravelle,2019,Semi-Auto,12209,Diesel,145,33.6,2,39995
 Caravelle,2019,Semi-Auto,14997,Diesel,145,33.6,2,39995
 Caravelle,2019,Semi-Auto,1329,Diesel,150,29.4,2,54994
 Caravelle,2019,Automatic,5000,Diesel,145,32.8,2,40996
 Caravelle,2019,Semi-Auto,8,Diesel,145,32.8,2,37944
 Caravelle,2019,Automatic,947,Diesel,145,32.8,2,49996
 Caravelle,2019,Automatic,5691,Diesel,145,33.6,2,51994
 Caravelle,2019,Automatic,6596,Diesel,145,32.8,2,39994
 Caravelle,2019,Semi-Auto,5434,Diesel,145,33.6,2,42999
 Caravelle,2019,Automatic,60,Diesel,145,32.8,2,40999
 Caravelle,2019,Automatic,8521,Diesel,145,32.8,2,43499
 Caravelle,2019,Semi-Auto,4500,Diesel,145,33.6,2,41000
 Caravelle,2019,Automatic,8997,Diesel,145,33.6,2,43999
 Caravelle,2019,Automatic,1000,Diesel,145,33.6,2,50999
 Caravelle,2019,Automatic,4473,Diesel,150,33.6,2,46999
 Caravelle,2020,Automatic,5000,Diesel,145,34,2,50388
 Caravelle,2011,Automatic,45000,Diesel,325,34.4,2,22995
 Caravelle,2011,Automatic,96000,Diesel,325,34.4,2,20995
 Caravelle,2012,Automatic,73000,Diesel,325,34.4,2,22995
 Caravelle,2011,Automatic,53000,Diesel,325,34.4,2,22995
 Caravelle,2015,Semi-Auto,55000,Diesel,300,37.2,2,25995
 Caravelle,2012,Automatic,102000,Diesel,315,34.4,2,18995
 Caravelle,2013,Automatic,46000,Diesel,325,35.3,2,22995
 Caravelle,2012,Automatic,114000,Diesel,325,34.4,2,16995
 Caravelle,2006,Manual,106000,Diesel,325,34.4,2.5,14495
 Caravelle,2011,Automatic,86000,Diesel,325,34.4,2,19995
 Caravelle,2012,Automatic,45000,Diesel,325,34.4,2,21995
 Caravelle,2013,Automatic,31528,Diesel,325,36.7,2,18970
 Caravelle,2013,Automatic,85515,Diesel,300,37.2,2,19990
 Caravelle,2019,Automatic,3614,Diesel,145,33.6,2,44880
 Caravelle,2006,Manual,178000,Diesel,325,34.4,2.5,7994
 Caravelle,2019,Automatic,9200,Diesel,150,32.8,2,38500
 Caravelle,2019,Automatic,2000,Diesel,150,33.6,2,40000
 Caravelle,2015,Automatic,68443,Diesel,300,37.2,2,25990
 Caravelle,2015,Manual,35977,Diesel,200,45.6,2,26500
 Caravelle,2019,Automatic,2692,Diesel,145,33.6,2,49999
 Caravelle,2016,Manual,19981,Diesel,235,42.8,2,28999
 Caravelle,2018,Automatic,13107,Diesel,145,47.1,2,34999
 Caravelle,2016,Manual,30414,Diesel,235,42.8,2,29994
 Caravelle,2012,Semi-Auto,212000,Diesel,325,34.4,2,11995
 Caravelle,2015,Automatic,60718,Diesel,325,36.7,2,23499
 Caravelle,2005,Automatic,140000,Diesel,325,31,2.5,13990
 Touareg,2019,Automatic,6425,Diesel,145,34,3,42000
 Touareg,2008,Automatic,119000,Diesel,570,28.5,3,5950
 Touareg,2019,Semi-Auto,17578,Diesel,150,34.5,3,39995
 Touareg,2017,Semi-Auto,31217,Diesel,235,42.8,3,23798
 Touareg,2019,Automatic,100,Diesel,145,34.5,3,44995
 Touareg,2019,Automatic,1400,Diesel,145,34.5,3,42985
 Touareg,2018,Automatic,3600,Diesel,145,34.5,3,41885
 Touareg,2018,Semi-Auto,3600,Diesel,145,34.5,3,41885
 Touareg,2015,Semi-Auto,50312,Diesel,240,42.8,3,20995
 Touareg,2016,Semi-Auto,31713,Diesel,240,42.8,3,21995
 Touareg,2019,Automatic,7031,Diesel,145,34.5,3,38790
 Touareg,2017,Automatic,20265,Diesel,235,42.8,3,25990
 Touareg,2014,Automatic,78015,Diesel,300,39.2,3,15590
 Touareg,2019,Semi-Auto,6896,Diesel,145,34.5,3,39995
 Touareg,2016,Semi-Auto,49437,Diesel,235,42.8,3,21645
 Touareg,2018,Semi-Auto,13944,Diesel,145,34.5,3,38999
 Touareg,2017,Automatic,25011,Diesel,145,42.8,3,26999
 Touareg,2015,Semi-Auto,67890,Diesel,235,42.8,3,16800
 Touareg,2017,Semi-Auto,16077,Diesel,145,42.8,3,28495
 Touareg,2019,Semi-Auto,2108,Diesel,145,34,3,42995
 Touareg,2019,Semi-Auto,2719,Diesel,145,34.5,3,44995
 Touareg,2018,Automatic,19149,Diesel,145,42.8,3,28699
 Touareg,2017,Semi-Auto,16077,Diesel,145,42.8,3,28495
 Touareg,2019,Semi-Auto,2719,Diesel,145,34.5,3,44995
 Touareg,2019,Semi-Auto,2108,Diesel,145,34,3,42995
 Touareg,2016,Semi-Auto,35405,Diesel,235,42.8,3,21998
 Touareg,2016,Automatic,21200,Diesel,235,42.8,3,25495
 Touareg,2016,Automatic,21200,Diesel,235,42.8,3,25495
 Touareg,2019,Semi-Auto,8672,Diesel,145,34.5,3,36998
 Touareg,2019,Semi-Auto,25,Diesel,145,34.5,3,42998
 Touareg,2017,Semi-Auto,34934,Diesel,145,42.8,3,23998
 Touareg,2019,Semi-Auto,9648,Diesel,145,34.5,3,37998
 Touareg,2017,Semi-Auto,29234,Diesel,145,42.8,3,24498
 Touareg,2017,Semi-Auto,35432,Diesel,145,42.8,3,24998
 Touareg,2016,Semi-Auto,47252,Diesel,235,42.8,3,20998
 Touareg,2019,Semi-Auto,4428,Diesel,145,34.5,3,38495
 Touareg,2017,Semi-Auto,24280,Diesel,145,42.8,3,23995
 Touareg,2016,Semi-Auto,30789,Diesel,235,42.8,3,23495
 Touareg,2017,Semi-Auto,34419,Diesel,235,42.8,3,23500
 Touareg,2019,Semi-Auto,1000,Diesel,145,34.5,3,40995
 Touareg,2017,Semi-Auto,15546,Diesel,235,42.8,3,26998
 Touareg,2019,Semi-Auto,10,Diesel,145,34.5,3,42498
